age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
33,0,0,7.25,0,3,1,0,2.19,0,1,8.0,1,6.86,224,0
32,1,1,7.35,0,2,1,1,2.99,0,0,7.5,1,9.29,397,0
33,1,1,8.01,1,6,5,2,2.39,0,0,25.0,1,8.83,506,0
25,1,1,6.39,2,4,4,0,0.38,0,0,16.0,1,7.12,470,0
25,1,1,7.85,3,0,2,2,0.74,2,0,9.0,1,9.89,418,0
29,2,0,6.85,3,2,5,1,3.0,1,0,16.5,0,4.74,588,0
34,0,0,8.41,1,2,2,1,0.8,2,0,11.5,1,8.37,599,0
31,0,2,6.92,1,1,1,0,2.23,0,0,4.0,1,4.99,242,0
26,1,1,7.87,1,2,5,0,2.53,2,0,16.0,1,9.82,507,1
24,0,0,7.08,1,2,2,1,1.25,0,1,9.5,1,4.85,583,2
26,1,2,7.34,1,0,4,1,1.55,0,0,9.5,1,5.56,405,2
27,0,1,7.8,0,3,2,1,1.98,1,1,12.5,1,6.33,592,0
27,0,2,9.28,2,2,2,2,1.62,0,0,11.0,1,5.25,434,2
30,0,2,6.84,1,2,1,1,1.1,0,2,7.5,1,4.93,506,0
23,2,0,7.24,3,4,3,0,3.97,1,0,15.0,1,6.29,291,2
26,0,0,7.84,1,3,3,0,1.71,0,2,12.0,0,8.72,372,2
31,1,1,7.11,1,2,4,2,1.96,3,0,18.0,0,8.42,619,2
34,0,1,8.54,2,1,1,2,2.45,0,0,7.0,1,6.11,687,2
27,1,0,7.4,3,5,2,0,0.52,1,0,15.0,1,5.19,646,2
21,0,1,6.89,1,6,2,4,2.68,1,0,23.0,1,3.92,476,0
24,0,1,7.12,2,3,3,2,0.15,1,0,16.0,1,9.09,414,2
27,0,2,8.82,1,4,1,1,0.39,0,0,11.5,1,9.2,575,2
32,0,1,7.86,1,3,4,1,2.1,1,0,16.5,1,3.47,418,2
30,1,1,6.28,1,3,2,0,1.7,0,0,10.0,1,8.24,498,0
21,0,1,6.56,0,3,1,1,1.82,0,1,9.5,0,9.19,435,2
34,1,1,7.3,0,2,2,0,0.17,2,0,10.0,1,8.15,541,1
28,0,1,7.76,2,5,4,1,0.78,0,0,19.5,0,5.38,429,0
26,1,1,7.94,1,2,2,0,7.74,1,0,9.0,1,6.0,400,1
34,1,1,5.98,1,4,5,0,0.15,1,0,19.0,0,5.1,343,1
26,0,1,7.38,1,7,5,2,2.67,0,0,27.0,1,6.8,587,0
23,1,2,6.55,0,1,2,1,0.08,0,1,7.5,1,9.23,390,0
26,0,2,8.16,1,2,4,0,1.01,0,0,12.0,1,7.7,394,0
24,0,1,7.98,1,1,4,2,0.33,1,0,14.0,0,6.21,591,2
29,2,2,6.97,0,3,2,1,0.8,0,1,11.5,0,9.02,630,0
33,0,0,7.21,2,6,4,0,3.56,0,0,20.0,1,3.01,600,2
24,0,1,9.06,2,1,3,2,0.72,0,1,11.0,1,4.92,721,2
26,0,2,8.23,3,1,2,0,4.33,0,0,6.0,1,6.05,389,1
31,0,1,7.96,2,1,3,1,2.14,0,0,9.5,1,7.15,482,1
33,1,2,6.28,4,4,5,3,0.02,0,1,22.5,1,9.97,344,2
33,1,1,6.55,0,4,2,2,1.53,0,0,15.0,1,7.48,437,0
34,0,1,7.68,0,6,4,2,2.49,0,0,23.0,1,5.67,373,1
33,0,0,7.47,5,1,4,0,3.23,1,0,11.0,1,8.07,489,2
26,0,1,7.6,0,1,5,1,1.53,1,0,14.5,0,9.89,570,1
31,1,1,6.92,1,4,5,2,0.09,0,0,21.0,1,7.28,321,0
21,0,2,6.68,1,2,3,0,1.44,0,0,10.0,1,5.46,446,1
24,0,2,5.29,0,3,4,2,1.33,0,0,17.0,1,7.78,431,2
29,1,2,8.27,4,3,5,1,0.2,0,0,17.5,1,6.25,317,0
34,1,0,6.87,1,1,5,1,0.81,0,0,13.5,1,6.75,509,2
31,1,1,7.13,1,3,4,3,1.03,0,1,18.5,1,9.69,415,2
30,0,0,7.22,1,1,1,0,1.91,0,0,4.0,1,6.06,370,2
26,1,2,7.48,1,3,4,2,2.63,1,0,18.0,0,5.2,519,1
32,0,2,8.23,1,1,4,2,4.27,0,0,13.0,0,7.44,406,0
24,0,1,7.58,4,4,2,1,0.33,0,0,13.5,1,6.98,316,0
27,0,0,6.97,1,2,5,1,0.59,1,0,16.5,0,5.78,549,2
34,0,1,7.22,2,1,5,1,1.48,1,0,14.5,1,5.12,518,1
30,0,1,8.21,1,6,4,0,0.81,1,0,21.0,1,6.68,279,2
27,0,1,6.75,2,3,3,0,2.08,0,1,12.0,1,4.14,418,2
25,1,0,6.21,0,4,3,0,0.05,1,0,15.0,1,4.88,382,2
24,0,2,7.28,1,5,3,2,3.65,1,0,20.0,1,8.95,298,2
24,0,2,6.8,3,2,5,3,1.82,0,0,18.5,1,9.36,252,0
27,1,2,6.95,3,3,1,2,2.98,1,0,12.0,1,5.75,430,0
26,1,0,7.99,2,2,2,2,1.08,0,0,11.0,1,8.84,326,2
24,2,2,7.41,1,1,2,0,0.07,2,1,8.0,1,3.72,500,1
23,0,2,7.58,0,6,3,2,1.07,1,0,22.0,0,4.51,443,2
22,1,2,7.61,2,5,3,0,0.06,0,1,16.0,1,7.18,517,0
24,0,2,5.99,0,3,2,0,1.82,0,0,10.0,0,7.75,609,2
27,0,2,7.57,0,2,2,2,0.0,0,0,11.0,1,4.76,611,1
34,0,1,7.86,2,2,4,0,0.35,0,0,12.0,1,9.58,210,2
22,1,0,7.21,1,1,2,2,4.41,0,0,9.0,1,7.36,348,0
33,1,2,6.69,0,3,2,1,1.69,1,0,12.5,1,9.45,490,0
32,1,1,6.89,1,1,1,1,0.87,1,1,6.5,0,3.74,540,0
29,1,0,7.88,1,5,2,0,2.84,1,0,15.0,1,7.08,637,2
34,1,2,6.07,3,3,1,1,5.51,1,0,10.5,1,5.39,238,1
29,0,1,7.96,2,6,4,0,2.54,0,1,20.0,1,9.07,541,0
26,0,1,7.03,0,2,1,1,0.29,0,0,7.5,1,3.09,516,0
29,0,1,7.67,2,6,1,0,1.41,1,0,15.0,1,8.37,359,2
21,2,2,6.81,3,1,2,0,0.03,0,0,6.0,0,4.15,724,2
26,0,1,7.36,0,1,1,3,0.8,0,0,8.5,0,9.23,422,0
23,2,0,8.18,0,1,3,0,1.87,0,0,8.0,1,6.24,521,0
26,0,0,6.62,0,3,5,0,1.82,1,0,17.0,1,4.21,352,0
25,0,1,7.59,2,6,4,2,0.98,0,0,23.0,0,8.73,451,2
32,0,0,8.05,0,6,4,0,1.62,0,1,20.0,1,6.52,219,2
25,0,0,7.11,3,2,4,0,0.61,0,0,12.0,0,3.43,578,2
34,0,1,7.89,0,6,4,1,0.29,1,0,22.5,1,3.23,516,0
21,0,2,8.73,2,4,3,3,1.03,0,0,18.5,1,4.78,626,2
34,0,1,6.88,1,4,3,0,3.11,1,0,15.0,1,8.0,520,2
25,0,2,7.6,4,4,3,2,0.94,0,0,17.0,1,6.04,417,1
33,0,1,8.81,2,4,3,3,0.18,2,0,20.5,1,6.68,533,2
31,0,0,8.84,4,1,4,1,0.22,0,0,11.5,1,3.95,599,2
26,0,2,6.67,2,4,4,2,1.07,0,0,19.0,1,8.04,431,1
21,0,2,7.66,0,5,5,1,0.49,0,0,21.5,0,5.53,483,2
30,0,0,8.91,1,1,1,0,0.59,0,1,4.0,1,5.34,304,1
33,0,1,7.11,2,2,2,0,1.59,0,0,8.0,1,7.07,211,0
34,0,0,6.36,1,6,1,1,2.79,2,0,17.5,1,8.36,343,0
27,0,2,7.9,1,6,1,2,0.04,1,1,18.0,1,3.17,354,0
33,0,2,6.48,2,0,5,2,4.63,3,1,16.0,1,3.34,391,1
21,0,1,7.11,1,2,3,0,0.01,0,1,10.0,0,3.67,454,0
27,1,2,7.53,1,5,2,1,2.41,2,0,17.5,1,8.92,590,2
31,1,1,7.49,3,3,1,1,1.84,0,1,9.5,1,8.99,261,1
34,0,1,7.51,2,2,3,1,2.79,0,0,11.5,0,7.47,419,0
32,1,1,8.12,1,2,1,3,0.49,0,0,10.5,1,3.32,464,0
29,0,0,6.18,2,5,1,1,1.12,2,0,15.5,1,8.26,513,0
27,2,1,6.38,2,3,5,1,1.36,1,0,18.5,0,9.07,296,0
34,0,2,8.11,3,1,2,0,0.14,0,0,6.0,1,9.41,566,2
32,0,1,7.56,3,5,4,0,3.03,0,0,18.0,0,8.62,341,0
30,1,2,7.3,3,1,1,0,1.61,0,0,4.0,1,6.14,514,2
32,1,2,6.37,0,2,4,1,0.43,1,0,14.5,1,6.21,479,2
25,1,2,7.6,1,3,1,2,3.13,0,0,11.0,1,6.48,393,1
23,0,2,7.28,2,4,1,0,2.06,1,0,11.0,1,6.32,450,2
27,0,1,6.23,2,2,2,1,1.78,0,0,9.5,1,6.6,430,0
26,0,1,7.11,1,1,2,1,0.01,0,0,7.5,1,3.57,518,2
28,0,2,7.1,1,1,3,3,0.24,0,0,12.5,1,8.7,417,1
34,0,2,7.65,2,3,2,0,1.68,1,1,11.0,1,3.02,498,2
28,0,2,7.81,3,1,3,1,0.51,0,1,9.5,0,3.22,468,1
30,0,0,7.52,0,4,5,1,0.57,1,0,20.5,0,3.19,288,2
31,1,0,7.42,1,7,1,3,0.98,1,0,21.5,1,9.3,550,1
26,0,0,7.89,2,5,1,1,0.57,1,0,14.5,1,9.97,454,0
27,1,1,6.56,0,3,5,4,4.94,1,0,23.0,1,5.08,481,0
23,0,1,7.61,1,3,4,0,1.19,1,0,15.0,1,3.88,495,2
34,0,0,6.87,0,4,3,1,0.59,1,0,16.5,0,3.13,393,1
24,0,0,7.98,2,1,2,2,3.49,1,0,10.0,0,9.31,394,2
27,0,1,7.38,0,2,1,1,0.04,1,0,8.5,0,5.5,621,2
26,1,1,6.81,4,3,5,0,0.33,1,0,17.0,0,6.45,268,2
23,1,0,8.0,0,2,1,0,1.14,0,0,6.0,0,5.63,672,0
30,0,1,7.37,2,2,3,0,2.49,2,0,12.0,1,9.35,497,0
27,0,1,8.22,0,6,1,2,1.01,0,0,17.0,0,8.83,617,1
23,0,0,7.47,1,3,2,0,0.97,0,0,10.0,1,9.27,399,0
30,0,1,9.02,1,0,3,0,0.1,0,0,6.0,1,6.01,424,0
33,0,2,7.36,0,6,3,2,0.81,0,1,21.0,1,4.52,607,2
34,0,2,7.02,1,1,2,0,0.64,2,1,8.0,1,7.21,474,0
28,0,1,8.39,3,3,1,1,1.17,0,1,9.5,1,4.48,439,2
33,0,0,7.51,1,1,5,0,0.55,0,0,12.0,1,5.28,427,2
27,0,2,6.94,2,1,3,0,1.28,1,0,9.0,1,9.62,484,2
24,0,1,6.69,1,2,3,2,1.36,0,0,13.0,1,9.1,483,1
21,1,1,7.38,1,3,3,1,1.88,0,0,13.5,0,6.06,573,1
26,0,1,7.46,1,5,4,2,1.07,2,1,23.0,1,5.25,519,0
25,0,2,8.2,2,4,3,1,0.09,1,0,16.5,0,7.05,495,1
34,0,0,7.84,1,2,3,3,1.18,1,0,15.5,0,8.34,456,2
29,0,1,7.12,0,2,1,3,0.07,0,0,10.5,1,4.36,306,2
30,0,0,8.91,1,1,4,2,1.39,0,0,13.0,1,9.35,421,2
26,0,2,8.13,2,4,3,0,0.56,0,0,14.0,1,4.31,527,2
21,1,2,6.04,1,5,5,1,1.22,2,1,23.5,0,7.27,405,0
23,0,1,7.69,0,2,5,1,0.44,0,0,15.5,1,6.85,533,2
22,0,1,6.99,2,3,2,0,0.5,0,0,10.0,0,5.3,457,2
23,0,2,7.71,1,0,2,1,0.84,0,1,5.5,1,6.93,493,2
21,0,0,9.08,2,1,4,1,0.87,0,0,11.5,1,9.16,267,2
31,0,2,6.47,4,2,1,1,0.31,0,0,7.5,0,5.31,506,0
22,1,0,7.79,2,4,5,1,0.1,0,2,19.5,1,9.2,452,0
28,1,0,7.22,2,2,1,1,0.31,0,1,7.5,1,3.44,366,0
34,1,2,8.5,3,6,4,2,0.46,0,0,23.0,1,6.74,363,2
23,1,0,7.4,2,5,5,0,0.53,2,0,22.0,1,5.05,338,0
29,0,2,7.08,3,1,3,1,1.03,0,0,9.5,0,9.51,414,2
31,0,0,7.16,1,4,4,0,3.47,0,0,16.0,1,3.33,325,0
31,0,2,8.38,1,3,5,1,0.15,0,0,17.5,0,3.13,315,2
24,0,2,7.54,0,0,4,1,1.01,0,0,9.5,0,8.67,347,2
22,0,0,7.28,3,3,3,0,0.64,1,0,13.0,0,8.18,406,0
32,0,2,7.02,3,2,2,1,2.69,1,0,10.5,1,4.09,374,2
27,0,1,6.36,2,2,4,0,1.51,0,0,12.0,1,9.59,291,2
29,1,1,9.08,3,2,1,4,1.91,0,0,12.0,1,9.12,387,2
25,0,0,7.15,1,0,2,0,0.52,1,1,5.0,0,4.7,368,2
21,0,0,6.72,1,5,2,0,1.52,1,0,15.0,0,7.79,343,1
29,0,0,6.99,1,4,1,1,1.3,0,0,11.5,1,6.0,195,1
29,0,1,6.54,3,3,5,1,2.76,0,1,17.5,1,6.93,442,1
27,0,0,8.35,2,8,5,1,2.65,2,0,29.5,1,8.54,342,1
21,0,1,5.79,1,4,5,2,0.35,1,0,22.0,0,7.42,543,2
24,0,0,6.59,1,3,5,1,0.78,0,0,17.5,1,3.66,166,2
21,0,2,7.17,2,1,1,0,0.37,0,0,4.0,1,7.24,580,0
23,0,2,8.19,5,2,5,5,0.88,0,0,21.5,1,4.3,370,1
27,0,0,6.72,0,2,1,0,0.62,0,0,6.0,1,6.12,520,0
21,0,1,6.04,3,5,2,1,10.61,1,0,16.5,1,5.75,633,1
28,1,1,7.69,4,2,4,2,1.19,0,0,15.0,1,3.59,575,0
33,0,1,8.77,4,2,5,0,2.44,0,1,14.0,1,3.69,406,0
30,2,1,8.06,3,1,3,0,0.71,0,0,8.0,1,8.51,299,0
24,0,2,7.85,2,2,1,1,1.39,2,0,9.5,1,7.03,314,0
24,1,1,7.79,2,1,5,1,0.59,0,0,13.5,1,9.82,544,2
32,2,2,7.67,3,2,3,2,0.81,2,2,15.0,1,9.66,683,2
32,0,0,8.62,0,4,3,1,2.18,0,0,15.5,1,4.33,431,0
21,0,2,7.15,2,6,3,1,1.73,1,0,20.5,0,8.99,669,0
25,1,2,7.47,0,4,5,0,0.54,3,0,21.0,1,5.28,448,2
28,0,2,7.47,0,3,4,3,0.83,0,0,18.5,0,4.2,330,2
28,0,1,8.21,3,6,5,1,0.34,0,0,23.5,1,6.16,250,0
34,1,2,7.01,1,2,3,1,1.16,1,0,12.5,0,5.0,563,2
27,0,0,7.84,2,4,3,2,6.59,0,0,17.0,1,6.56,793,2
27,1,1,7.56,2,2,4,0,0.57,0,0,12.0,0,7.53,363,0
28,0,0,7.29,2,2,1,1,0.13,1,1,8.5,0,5.12,259,2
28,0,2,6.4,0,3,1,1,2.46,0,1,9.5,1,6.81,411,2
21,1,2,7.35,1,4,2,1,0.29,0,0,13.5,1,7.38,295,1
22,0,1,6.08,4,3,1,1,0.35,0,0,9.5,1,7.31,449,0
30,0,0,8.71,0,3,5,3,2.81,2,0,22.5,1,9.47,519,2
28,0,1,8.86,1,1,4,0,1.74,1,0,11.0,1,7.54,685,0
21,1,0,7.82,1,5,3,1,0.49,0,0,17.5,1,5.33,561,1
29,2,2,8.36,1,4,1,0,0.98,1,0,11.0,1,3.66,321,0
29,0,0,7.23,2,2,4,2,3.29,0,1,15.0,1,6.41,393,1
33,0,1,7.67,0,5,1,0,1.71,0,0,12.0,1,7.03,355,1
32,1,2,6.55,3,4,3,2,0.55,0,0,17.0,1,6.89,521,1
30,0,2,6.4,2,4,5,2,6.5,3,0,24.0,1,6.85,757,0
22,0,2,5.77,1,1,3,1,1.22,0,0,9.5,0,5.63,479,0
32,0,0,7.92,3,2,2,0,0.71,0,1,8.0,1,9.7,256,0
26,0,0,7.78,6,4,5,1,0.44,1,0,20.5,1,7.29,330,1
24,2,1,7.29,1,3,5,1,0.37,1,0,18.5,1,4.56,582,0
30,0,0,7.17,1,3,4,0,1.9,0,1,14.0,0,3.04,322,1
27,0,1,7.07,0,4,5,1,0.27,0,0,19.5,1,6.99,294,1
22,0,0,8.4,0,5,5,1,0.05,0,0,21.5,0,8.22,405,2
33,1,2,7.41,4,1,2,0,0.68,1,1,7.0,1,3.77,371,2
30,1,1,7.72,2,2,3,1,2.1,1,1,12.5,1,6.26,464,0
21,2,1,7.0,4,0,2,1,0.17,0,1,5.5,1,9.8,504,2
29,0,2,7.43,1,2,1,2,2.0,2,0,11.0,1,6.46,410,2
32,0,1,6.48,3,2,2,0,0.25,0,0,8.0,1,8.97,172,0
32,1,1,6.82,2,0,2,2,0.28,1,2,8.0,1,3.98,417,1
29,0,1,7.75,1,2,2,1,0.76,0,0,9.5,1,6.16,361,2
32,0,1,7.37,2,4,1,0,0.4,1,1,11.0,1,5.47,414,0
29,1,0,6.14,0,4,4,2,0.78,0,0,19.0,1,3.2,323,0
25,0,0,6.92,1,1,5,3,0.01,2,0,18.5,1,6.65,382,2
32,0,1,8.63,1,1,3,0,1.05,1,0,9.0,1,5.79,299,0
23,1,1,8.63,0,1,2,0,6.75,0,0,6.0,0,7.28,528,2
26,0,0,8.37,0,4,5,0,4.86,0,0,18.0,0,6.83,368,0
30,0,0,7.36,3,2,2,1,0.1,0,1,9.5,1,6.17,156,1
21,1,1,7.02,1,3,3,0,1.62,0,0,12.0,0,3.71,709,1
34,0,2,8.42,2,5,1,0,0.97,1,0,13.0,1,6.1,546,0
30,0,1,7.1,1,3,5,2,0.21,0,0,19.0,0,9.8,408,0
28,0,2,6.98,3,3,1,1,0.19,0,0,9.5,1,4.92,466,2
30,2,2,7.2,1,1,3,3,0.69,0,0,12.5,0,5.69,374,0
24,0,2,6.87,0,1,5,0,0.09,0,0,12.0,1,8.89,508,0
22,0,0,7.11,2,2,1,1,2.78,0,0,7.5,0,6.64,388,0
31,0,2,7.18,1,5,4,2,4.28,0,0,21.0,1,3.01,426,1
24,0,0,7.58,0,5,3,1,1.46,1,0,18.5,1,6.78,411,1
34,2,0,7.72,0,2,4,1,1.33,2,0,15.5,0,9.1,418,0
21,0,2,7.87,3,2,3,1,3.18,1,0,12.5,1,7.83,545,1
30,0,2,8.18,1,3,3,2,0.29,1,0,16.0,1,8.3,557,2
30,1,2,7.38,0,2,3,1,0.5,2,0,13.5,1,3.27,599,0
33,0,2,7.18,1,2,4,0,2.22,1,0,13.0,1,4.25,489,2
28,0,2,7.24,2,6,5,0,2.34,1,0,23.0,1,7.1,291,2
26,1,2,6.98,1,2,4,3,0.46,0,1,16.5,1,4.07,677,1
21,0,0,7.33,3,0,4,1,0.94,1,1,10.5,0,8.28,465,2
33,0,1,6.73,2,3,2,1,0.24,1,0,12.5,1,4.59,525,2
21,1,1,7.95,1,2,4,0,0.78,0,0,12.0,0,5.23,281,1
22,0,2,7.69,1,6,3,1,2.98,1,0,20.5,0,3.29,596,0
27,0,0,7.68,1,5,3,2,0.03,1,1,20.0,0,5.98,394,1
22,1,1,6.67,1,3,4,0,0.33,2,0,16.0,1,4.79,257,2
23,1,0,7.21,2,1,3,1,1.33,0,0,9.5,0,3.23,478,0
32,0,1,7.88,3,4,3,0,0.29,0,0,14.0,1,3.94,595,2
31,0,2,8.68,2,0,1,0,0.29,0,0,2.0,1,5.75,556,2
29,0,1,6.78,1,1,5,0,0.22,0,0,12.0,0,5.4,253,0
21,0,2,8.04,2,3,1,0,0.21,0,0,8.0,1,9.03,499,2
29,1,1,8.46,1,5,4,2,0.1,0,0,21.0,1,5.12,269,0
26,0,2,7.55,0,4,5,2,5.59,0,1,21.0,1,5.91,452,1
29,0,0,6.39,1,4,5,0,1.99,0,0,18.0,0,5.86,279,0
32,0,0,6.11,1,2,5,0,2.69,0,0,14.0,0,7.19,390,1
30,0,2,6.82,1,0,1,0,2.23,0,0,2.0,1,9.32,456,0
31,0,1,6.9,3,1,4,3,1.94,1,0,15.5,1,7.72,455,1
28,1,1,6.87,0,1,5,1,0.79,0,0,13.5,0,8.87,507,0
27,0,1,5.23,4,3,2,2,1.17,0,0,13.0,1,4.31,435,1
30,0,0,6.68,1,3,4,0,2.84,1,1,15.0,0,8.88,342,1
27,0,0,5.97,5,3,2,0,0.14,0,0,10.0,1,7.9,311,2
26,1,0,6.73,1,1,1,2,1.0,0,0,7.0,1,5.06,686,0
33,0,0,6.38,1,2,1,2,0.88,1,1,10.0,1,9.27,276,2
31,0,1,8.05,1,3,4,0,4.27,0,0,14.0,1,7.66,504,0
34,0,1,8.52,1,3,3,0,0.27,0,0,12.0,0,6.27,211,0
28,0,1,7.36,3,1,4,2,1.15,0,2,13.0,1,7.93,551,2
29,1,0,6.51,2,5,4,1,1.09,0,1,19.5,1,3.05,302,2
28,0,1,6.58,2,4,3,0,1.65,0,0,14.0,1,5.26,696,2
29,0,2,8.21,1,1,4,1,1.34,2,0,13.5,1,8.44,525,2
25,0,0,6.65,3,4,2,4,2.25,0,0,18.0,1,9.01,467,0
23,0,1,7.88,0,5,5,1,0.66,1,0,22.5,0,8.6,486,0
24,1,1,9.22,0,2,1,0,1.25,2,0,8.0,1,8.12,480,2
24,0,2,8.35,1,1,4,0,0.07,0,0,10.0,1,6.48,353,0
29,1,0,8.45,1,3,2,2,1.65,0,0,13.0,1,4.33,386,2
29,0,2,7.23,0,0,1,0,0.1,0,0,2.0,0,3.78,389,2
21,0,1,8.58,4,4,2,0,1.21,1,0,13.0,1,9.47,478,1
34,0,1,6.64,3,1,2,0,0.44,0,1,6.0,0,4.48,343,2
33,0,1,7.15,1,4,1,1,1.91,0,0,11.5,1,4.72,408,2
25,1,2,7.76,0,4,1,0,2.42,0,0,10.0,1,8.05,423,1
22,0,0,7.83,1,2,2,0,0.22,0,0,8.0,1,8.29,419,0
25,0,2,5.72,3,4,4,2,0.44,0,1,19.0,1,5.86,758,2
31,0,2,8.85,1,3,4,1,0.7,0,0,15.5,0,3.53,236,1
25,0,2,9.68,2,0,4,0,0.79,0,0,8.0,1,6.39,436,2
23,0,0,6.06,0,7,3,3,4.2,1,0,25.5,1,8.69,483,2
24,0,1,8.4,1,5,2,0,6.62,1,0,15.0,1,9.17,330,0
27,1,1,6.89,3,2,2,1,0.69,0,0,9.5,1,7.55,510,0
30,0,0,7.79,0,2,3,1,1.32,1,0,12.5,0,7.79,406,0
33,0,1,7.0,1,1,2,2,4.63,0,0,9.0,1,3.17,226,0
24,0,2,7.28,4,4,4,2,3.04,0,0,19.0,0,4.49,582,1
23,1,0,8.92,2,3,5,1,2.11,1,0,18.5,1,8.23,349,0
30,2,1,7.25,3,4,3,0,1.39,0,1,14.0,1,6.71,548,0
24,0,1,6.71,1,4,4,0,3.62,1,0,17.0,1,7.11,396,2
31,0,2,6.89,3,4,3,3,2.86,0,0,18.5,1,8.67,522,0
22,0,0,7.79,3,7,2,0,0.47,1,0,19.0,0,7.69,431,2
21,0,1,7.84,1,4,4,2,0.13,2,0,21.0,0,5.94,537,1
25,0,1,7.38,5,2,5,2,0.78,0,0,17.0,1,9.82,584,1
29,1,2,7.5,2,3,5,0,0.44,0,0,16.0,1,4.69,298,0
29,0,2,8.25,4,4,3,0,1.75,1,0,15.0,1,5.38,193,1
21,0,0,7.23,3,1,2,2,0.45,1,1,10.0,0,7.67,364,0
32,0,0,6.96,0,5,3,3,0.12,1,0,21.5,1,4.62,576,1
21,1,0,8.45,1,2,4,0,2.43,0,0,12.0,0,5.66,213,0
28,0,0,8.06,3,3,2,0,0.75,2,0,12.0,1,7.84,685,0
27,0,1,8.01,1,4,1,0,0.24,0,3,10.0,1,5.37,435,0
27,0,2,6.54,4,2,2,0,0.87,0,0,8.0,1,3.4,470,2
34,1,2,7.67,1,7,4,2,2.95,0,0,25.0,1,6.92,323,2
29,1,2,8.33,2,2,3,0,4.5,0,1,10.0,0,8.39,540,0
32,0,1,7.04,2,0,3,0,2.51,0,0,6.0,1,8.2,298,0
25,1,2,7.43,0,4,4,0,1.89,0,1,16.0,1,7.35,475,1
28,0,2,7.06,0,4,3,0,1.68,0,0,14.0,0,8.36,531,0
27,0,1,7.34,3,5,3,0,0.59,0,0,16.0,1,4.4,464,1
34,0,0,7.28,0,1,2,1,1.91,2,0,9.5,1,8.14,457,1
22,1,2,7.93,2,2,1,1,2.33,0,0,7.5,1,3.35,470,1
22,0,1,7.06,4,5,1,1,0.25,0,0,13.5,1,8.18,472,1
33,0,0,7.26,2,4,1,0,4.28,0,0,10.0,1,3.35,433,2
24,1,1,8.37,1,3,1,2,0.31,0,0,11.0,1,8.4,404,2
21,1,1,6.7,1,3,5,0,0.15,0,1,16.0,1,9.19,629,2
30,0,0,8.09,1,2,3,0,1.69,0,0,10.0,0,8.8,495,0
25,2,0,7.85,3,1,2,1,0.39,0,1,7.5,1,5.44,572,1
25,0,2,7.27,1,3,2,0,2.97,0,0,10.0,1,9.83,564,2
21,0,2,7.87,1,4,2,1,1.06,0,0,13.5,1,6.63,238,0
25,1,2,6.15,0,3,4,0,0.2,0,0,14.0,0,5.65,446,1
24,0,0,6.01,3,6,4,0,1.66,1,0,21.0,1,7.08,437,0
32,1,1,7.32,1,3,4,2,5.98,0,0,17.0,1,5.13,221,0
34,2,0,8.06,1,2,5,0,0.91,0,0,14.0,0,4.25,297,0
30,0,1,7.23,4,3,4,2,1.94,1,1,18.0,1,4.14,385,1
31,0,1,7.64,3,4,5,1,0.5,0,0,19.5,0,4.19,595,0
25,0,1,8.24,2,1,2,2,3.83,1,2,10.0,0,4.6,364,2
24,0,1,7.77,2,1,4,0,0.74,0,0,10.0,0,9.21,689,0
29,0,2,8.04,3,3,5,1,0.88,0,0,17.5,1,5.83,503,2
29,0,1,8.17,2,1,5,2,2.95,1,0,16.0,1,3.0,620,2
23,1,0,7.65,3,3,3,1,0.91,0,1,13.5,1,5.13,506,0
23,0,1,6.88,1,5,3,0,0.31,0,0,16.0,0,9.97,576,1
23,0,1,5.91,3,3,2,1,0.34,2,1,13.5,1,8.15,355,0
27,0,0,7.4,0,2,4,0,0.77,1,0,13.0,1,6.53,302,0
21,0,1,8.03,2,5,4,1,0.79,2,0,21.5,1,3.89,552,2
33,0,0,7.2,1,0,2,3,4.11,0,0,8.5,1,6.19,370,2
24,0,0,7.35,0,2,1,1,0.14,0,0,7.5,0,7.48,411,0
29,0,1,8.31,1,2,1,0,0.48,1,0,7.0,0,9.43,439,1
32,1,1,7.88,5,4,4,0,1.0,0,0,16.0,1,6.44,523,2
28,0,0,7.73,2,5,4,2,0.9,0,0,21.0,0,6.84,475,0
23,1,0,8.2,0,4,1,1,0.77,2,0,13.5,1,6.97,547,2
28,1,2,7.66,0,4,2,0,0.62,2,0,14.0,1,9.66,372,0
26,0,1,8.48,4,5,3,2,0.63,0,0,19.0,1,5.37,532,0
30,0,2,7.21,1,1,4,2,2.2,1,0,14.0,1,9.02,265,2
33,0,0,7.1,1,1,5,1,3.35,1,1,14.5,1,6.02,432,1
34,2,1,7.72,1,2,1,0,0.88,0,0,6.0,1,8.19,635,2
31,0,1,7.12,0,3,3,1,0.99,0,0,13.5,1,6.38,680,0
23,0,2,8.08,1,1,1,0,0.16,1,0,5.0,1,6.88,289,0
32,0,1,6.22,0,3,5,1,2.18,0,0,17.5,1,5.3,375,2
29,0,1,8.65,1,3,3,2,0.61,0,1,15.0,1,5.9,398,0
30,2,1,8.16,0,3,1,2,0.74,0,0,11.0,1,6.68,281,2
33,0,2,8.23,1,3,5,0,0.98,0,0,16.0,0,7.23,259,1
27,0,1,9.03,0,0,4,1,0.08,0,0,9.5,0,5.59,471,2
28,1,1,8.48,2,5,3,0,1.03,0,0,16.0,0,8.84,251,2
30,1,1,7.73,0,2,4,1,8.8,1,0,14.5,1,8.03,602,2
